cui,code
C0009918,PheCode:739.0
C0009918,PheCode:739.0
C0009938,PheCode:916.0
C0009938,PheCode:916.0
C0010034,PheCode:364.0
C0010036,PheCode:364.5
C0010036,PheCode:364.5
C0010037,PheCode:364.2
C0010037,PheCode:364.2
C0010038,PheCode:364.1
C0010038,PheCode:364.1
C0010038,PheCode:364.0
C0010043,PheCode:370.1
C0010043,PheCode:370.0
C0010043,PheCode:370.1
C0010043,PheCode:370.0
C0010054,PheCode:411.4
C0010054,PheCode:411.4
C0010068,PheCode:411.4
C0010073,PheCode:411.4
C0010201,PheCode:512.8
C0010276,PheCode:194.0
C0010276,PheCode:198.0
C0010308,PheCode:244.5
C0010308,PheCode:244.5
C0010324,PheCode:277.0
C0010324,PheCode:277.4
C0010346,PheCode:555.1
C0010346,PheCode:555.1
C0010403,PheCode:270.32
C0010403,PheCode:270.0
C0010403,PheCode:270.3
C0010412,PheCode:1014.0
C0010417,PheCode:751
C0010481,PheCode:255.11
C0010481,PheCode:255.11
C0010623,PheCode:577.3
C0010623,PheCode:577.3
C0010674,PheCode:499.0
C0010674,PheCode:499.0
C0010691,PheCode:270.0
C0010691,PheCode:270.1
C0010692,PheCode:592.1
C0010692,PheCode:592.0
C0010709,PheCode:526.1
C0010709,PheCode:614.53
C0010709,PheCode:586.2
C0010709,PheCode:727.4
C0010709,PheCode:528.41
C0010823,PheCode:79.0
C0011053,PheCode:389.0
C0011057,PheCode:389.0
C0011124,PheCode:302.1
C0011124,PheCode:302.1
C0011127,PheCode:707.1
C0011127,PheCode:707.1
C0011164,PheCode:362.27
C0011164,PheCode:389.3
C0011164,PheCode:363.4
C0011164,PheCode:362.2
C0011164,PheCode:702.0
C0011209,PheCode:669.0
C0011226,PheCode:70.0
C0011265,PheCode:290.12
C0011269,PheCode:290.16
C0011269,PheCode:290.16
C0011334,PheCode:149.9
C0011334,PheCode:149.0
C0011608,PheCode:695.21
C0011608,PheCode:695.21
C0011609,PheCode:939.0
C0011616,PheCode:939.0
C0011630,PheCode:110.0
C0011630,PheCode:110.2
C0011630,PheCode:110.2
C0011633,PheCode:709.5
C0011633,PheCode:709.0
C0011633,PheCode:709.5
C0011813,PheCode:747.1
C0011813,PheCode:747.0
C0011848,PheCode:253.3
C0011848,PheCode:253.3
C0011849,PheCode:250.0
C0011849,PheCode:250.0
C0011854,PheCode:250.15
C0011854,PheCode:250.14
C0011854,PheCode:250.1
C0011854,PheCode:250.1
C0011860,PheCode:250.24
C0011860,PheCode:250.2
C0011860,PheCode:649.1
C0011860,PheCode:250.2
C0011860,PheCode:250.25
C0011880,PheCode:250.0
C0011882,PheCode:250.14
C0011884,PheCode:250.7
C0011884,PheCode:250.7
C0011974,PheCode:949.1
C0011974,PheCode:949.1
C0011993,PheCode:251.0
C0012242,PheCode:564.0
C0012243,PheCode:158.0
C0012243,PheCode:158.0
C0012561,PheCode:134.1
C0012561,PheCode:134.0
C0012569,PheCode:368.2
C0012619,PheCode:722.9
C0012624,PheCode:722.9
C0012634,PheCode:388.0
C0012634,PheCode:289.3
C0012634,PheCode:275.5
C0012634,PheCode:270.0
C0012634,PheCode:573.0
C0012634,PheCode:246.0
C0012634,PheCode:386.0
C0012634,PheCode:525.0
C0012634,PheCode:316.0
C0012634,PheCode:530.5
C0012634,PheCode:603.0
C0012634,PheCode:626.0
C0012634,PheCode:519.0
C0012634,PheCode:530.1
C0012634,PheCode:619.5
C0012634,PheCode:277.51
C0012634,PheCode:253.0
C0012634,PheCode:379.5
C0012634,PheCode:379.2
C0012634,PheCode:367.0
C0012634,PheCode:728.0
C0012634,PheCode:375.0
C0012634,PheCode:459.9
C0012634,PheCode:251.0
C0012634,PheCode:277.2
C0012634,PheCode:529.0
C0012634,PheCode:729.0
C0012634,PheCode:564.9
C0012634,PheCode:289.0
C0012634,PheCode:377.0
C0012634,PheCode:378.0
C0012634,PheCode:1010.3
C0012634,PheCode:727.2
C0012634,PheCode:703.0
C0012634,PheCode:619.3
C0012634,PheCode:521.4
C0012634,PheCode:519.8
C0012634,PheCode:704.8
C0012634,PheCode:619.4
C0012634,PheCode:619.2
C0012634,PheCode:696.0
C0012634,PheCode:368.2
C0012634,PheCode:394.7
C0012634,PheCode:385.0
C0012634,PheCode:276.0
C0012634,PheCode:705.0
C0012634,PheCode:614.4
C0012634,PheCode:536.8
C0012634,PheCode:528.0
C0012634,PheCode:536.0
C0012634,PheCode:617.0
C0012634,PheCode:676.0
C0012634,PheCode:588.0
C0012634,PheCode:586.0
C0012634,PheCode:31.0
C0012634,PheCode:724.0
C0012634,PheCode:71.0
C0012634,PheCode:333.0
C0012634,PheCode:473.0
C0012634,PheCode:580.31
C0012634,PheCode:599.0
C0012634,PheCode:522.0
C0012634,PheCode:713.0
C0012634,PheCode:619.1
C0012634,PheCode:271.0
C0012634,PheCode:727.0
C0012634,PheCode:270.2
C0012634,PheCode:731.1
C0012634,PheCode:741.0
C0012634,PheCode:731.0
C0012634,PheCode:656.6
C0012634,PheCode:279.0
C0012634,PheCode:271.9
C0012634,PheCode:252.0
C0012691,PheCode:830.0
C0012691,PheCode:830.0
C0012711,PheCode:277.4
C0012711,PheCode:277.4
C0012714,PheCode:275.2
C0012714,PheCode:275.2
C0012715,PheCode:275.1
C0012715,PheCode:275.1
C0012716,PheCode:275.3
C0012716,PheCode:275.3
C0012739,PheCode:286.6
C0012739,PheCode:286.6
C0012746,PheCode:303.1
C0012746,PheCode:303.1
C0012765,PheCode:527.7
C0012765,PheCode:527.7
C0012766,PheCode:687.4
C0012766,PheCode:687.4
C0012767,PheCode:520.2
C0012767,PheCode:520.2
C0012813,PheCode:562.2
C0012813,PheCode:562.2
C0012817,PheCode:530.6
C0013069,PheCode:747.1
C0013069,PheCode:747.0
C0013069,PheCode:747.11
C0013182,PheCode:979.0
C0013216,PheCode:197.0
C0013216,PheCode:197.0
C0013238,PheCode:370.31
C0013238,PheCode:370.31
C0013264,PheCode:359.1
C0013288,PheCode:750.21
C0013312,PheCode:728.71
C0013390,PheCode:626.2
C0013395,PheCode:536.8
C0013396,PheCode:536.8
C0013396,PheCode:536.8
C0013404,PheCode:512.7
C0013404,PheCode:512.7
C0013415,PheCode:300.4
C0013415,PheCode:300.4
C0013418,PheCode:661.0
C0013421,PheCode:350.3
C0013421,PheCode:350.0
C0013423,PheCode:333.4
C0013423,PheCode:333.4
C0013447,PheCode:385.5
C0013456,PheCode:382.0
C0013456,PheCode:382.0
C0013473,PheCode:305.2
C0013473,PheCode:305.2
C0013516,PheCode:793.2
C0013592,PheCode:374.1
C0013604,PheCode:379.9
C0013604,PheCode:782.3
C0013604,PheCode:505.0
C0013604,PheCode:782.3
C0013679,PheCode:1015.0
C0013679,PheCode:1015.0
C0013687,PheCode:741.4
C0013743,PheCode:747.11
C0013902,PheCode:282.0
C0013902,PheCode:282.9
C0013923,PheCode:444.2
C0013923,PheCode:444.2
C0014038,PheCode:323.0
C0014038,PheCode:323.0
C0014038,PheCode:323.8
C0014089,PheCode:313.0
C0014118,PheCode:420.3
C0014118,PheCode:420.3
C0014121,PheCode:420.3
C0014130,PheCode:258.0
C0014173,PheCode:621.0
C0014173,PheCode:621.0
C0014175,PheCode:615.0
C0014175,PheCode:615.0
C0014390,PheCode:374.1
C0014511,PheCode:706.2
C0014511,PheCode:706.2
C0014527,PheCode:691.0
C0014534,PheCode:601.0
C0014534,PheCode:601.3
C0014544,PheCode:345.1
C0014544,PheCode:345.1
C0014544,PheCode:345.0
C0014547,PheCode:345.12
C0014547,PheCode:345.12
C0014553,PheCode:345.1
C0014556,PheCode:433.0
C0014591,PheCode:477.0
C0014733,PheCode:686.0
C0014743,PheCode:695.81
C0014743,PheCode:695.81
C0014747,PheCode:690.0
C0014747,PheCode:690.0
C0014761,PheCode:656.1
C0014834,PheCode:41.4
C0014848,PheCode:530.0
C0014848,PheCode:530.5
C0014850,PheCode:750.11
C0014852,PheCode:530.0
C0014852,PheCode:530.0
C0014854,PheCode:530.6
C0014859,PheCode:211
C0014859,PheCode:150
C0014863,PheCode:530.0
C0014863,PheCode:530.5
C0014868,PheCode:530.0
C0014868,PheCode:530.1
C0015190,PheCode:246.0
C0015190,PheCode:246.7
C0015230,PheCode:687.1
C0015230,PheCode:687.1
C0015256,PheCode:300.3
C0015300,PheCode:242.3
C0015300,PheCode:242.3
C0015371,PheCode:333.0
C0015393,PheCode:753.0
C0015397,PheCode:360.0
C0015407,PheCode:369.2
C0015407,PheCode:369.2
C0015464,PheCode:352.2
C0015499,PheCode:286.12
C0015503,PheCode:286.12
C0015519,PheCode:286.12
