cui,test
C3865528,182.0
C3866050,182.0
C3860196,182.0
C3860196,182.0
C0993890,182.0
C0203026,182.0
C4292312,182.0
C4292313,182.0
C0993890,182.0
C0993890,182.0
C0993888,182.0
C0203027,182.0
C4292315,182.0
C4292314,182.0
C0993888,182.0
C0993888,182.0
C0993886,182.0
C0203027,182.0
C1736899,182.0
C4292316,182.0
C0993886,182.0
C0993886,182.0
C0695040,226.0
C3516043,226.0
C3525438,226.0
C3866049,226.0
C0695040,226.0
C0695040,226.0
C0411916,226.0
C0411916,226.0
C0411916,226.0
C3866048,226.0
C3866047,226.0
C0411916,226.0
C0411916,226.0
C0373314,226.0
C0373314,226.0
C0373314,226.0
C3866046,226.0
C0373314,226.0
C0373314,226.0
C0202617,226.0
C0848630,226.0
C3866045,226.0
C3525439,226.0
C3866044,226.0
C0202617,226.0
C0202617,226.0
C0202616,226.0
C3516044,226.0
C3866043,226.0
C3525439,226.0
C0202616,226.0
C0202616,226.0
C0202618,226.0
C0202618,226.0
C0202618,226.0
C0202618,226.0
C0202618,226.0
C1736630,226.0
C1736630,226.0
C3866042,226.0
C3866040,226.0
C3866041,226.0
C1736630,226.0
C1736630,226.0
C1737711,180.0
C3516045,180.0
C3525440,180.0
C3866036,180.0
C3866037,180.0
C3866039,180.0
C3866038,180.0
C1737711,180.0
C1737711,180.0
C1740748,226.0
C3703905,226.0
C2122094,226.0
C3866035,226.0
C3866034,226.0
C3866032,226.0
C3866033,226.0
C1740748,226.0
C1740748,226.0
C1740480,226.0
C3703905,226.0
C2122095,226.0
C3866031,226.0
C3866029,226.0
C3866028,226.0
C3866030,226.0
C3866027,226.0
C1740480,226.0
C1740480,226.0
C0202674,198.0
C0202674,198.0
C0202674,198.0
C0202674,198.0
C0202674,198.0
C3865380,226.0
C3703905,226.0
C4052121,226.0
C3865380,226.0
C3865380,226.0
C3865379,226.0
C3865527,226.0
C3525441,226.0
C3865379,226.0
C3865379,226.0
C0373358,211.0
C0373358,211.0
C3525442,211.0
C3866025,211.0
C0373358,211.0
C0373358,211.0
C0373359,211.0
C0373359,211.0
C3525442,211.0
C3866024,211.0
C0373359,211.0
C0373359,211.0
C0203502,211.0
C0203502,211.0
C3525442,211.0
C3866023,211.0
C0203502,211.0
C0203502,211.0
C0373360,211.0
C3516049,211.0
C3525443,211.0
C3866022,211.0
C0373360,211.0
C0373360,211.0
C0373361,211.0
C3516050,211.0
C3525443,211.0
C3866021,211.0
C0373361,211.0
C0373361,211.0
C0373362,211.0
C3516051,211.0
C3525443,211.0
C3866020,211.0
C0373362,211.0
C0373362,211.0
C3669148,211.0
C3669148,211.0
C3669148,211.0
C3669148,211.0
C3669148,211.0
C3702030,211.0
C3516052,211.0
C0520379,211.0
C3866019,211.0
C3702030,211.0
C3702030,211.0
C0203527,211.0
C0150318,211.0
C3525444,211.0
C0203527,211.0
C0203527,211.0
C0373364,211.0
C3516053,211.0
C2094191,211.0
C3866018,211.0
C0373364,211.0
C0373364,211.0
C0973330,211.0
C3516054,211.0
C3525445,211.0
C0973330,211.0
C0973330,211.0
C0973330,211.0
C3865378,211.0
C0203527,211.0
C2094476,211.0
C3865378,211.0
C3865378,211.0
C3865377,211.0
C0203527,211.0
C2094476,211.0
C3865377,211.0
C3865377,211.0
C3865376,211.0
C0203527,211.0
C3525446,211.0
C3865376,211.0
C3865376,211.0
C3865375,211.0
C0203527,211.0
C3525446,211.0
C3865375,211.0
C3865375,211.0
C3865374,211.0
C0203527,211.0
C3525446,211.0
C3865374,211.0
C3865374,211.0
C0203524,211.0
C3516057,211.0
C2094477,211.0
C3866017,211.0
C3866016,211.0
C0203524,211.0
C0203524,211.0
C0373365,211.0
C3516061,211.0
C0203512,211.0
C3866015,211.0
C0039814,211.0
C0373365,211.0
C0373365,211.0
C0203528,211.0
C3516062,211.0
C3866007,211.0
C3866014,211.0
C3866013,211.0
C3866012,211.0
C0203528,211.0
C0203528,211.0
C0203529,211.0
C3516063,211.0
C3866006,211.0
C3866010,211.0
C3866009,211.0
C3866008,211.0
C3866011,211.0
C3866007,211.0
C0203529,211.0
C0203529,211.0
C0203530,211.0
C2094482,211.0
C3866005,211.0
C3866004,211.0
C3865999,211.0
C3866003,211.0
C3866002,211.0
C3866001,211.0
C3866000,211.0
C0203530,211.0
C0203530,211.0
C0373366,227.0
C3703906,227.0
C3525448,227.0
C3865998,227.0
C0373366,227.0
C0373366,227.0
C2724318,211.0
C3516064,211.0
C3525449,211.0
C3525449,211.0
C2724318,211.0
C2724318,211.0
C0203493,227.0
C3516065,227.0
C0203493,227.0
C0203493,227.0
C0203493,227.0
C1736900,211.0
C3703907,211.0
C3865996,211.0
C3865993,211.0
C3865995,211.0
C3865997,211.0
C3865993,211.0
C3865995,211.0
C1736900,211.0
C1736900,211.0
C1736631,211.0
C3703907,211.0
C3865994,211.0
C3865994,211.0
C3865992,211.0
C3865993,211.0
C3865992,211.0
C3865993,211.0
C1736631,211.0
C1736631,211.0
C1737712,211.0
C3516067,211.0
C3865991,211.0
C3865990,211.0
C1737712,211.0
C1737712,211.0
C3865373,211.0
C3865526,211.0
C3865989,211.0
C3865988,211.0
C3865373,211.0
C3865373,211.0
C3865372,211.0
C3865526,211.0
C3865989,211.0
C3865988,211.0
C3865372,211.0
C3865372,211.0
C3865371,211.0
C4732105,211.0
C4732106,211.0
C4732107,211.0
C3865371,211.0
C3865371,211.0
C0203495,211.0
C0150318,211.0
C3525453,211.0
C3525454,211.0
C3525452,211.0
C0203495,211.0
C0203495,211.0
C3853596,211.0
C2094484,211.0
C3525455,211.0
C2094521,211.0
C2094484,211.0
C3853596,211.0
C3853596,211.0
C3853605,211.0
C2094475,211.0
C0203555,211.0
C2094485,211.0
C3853605,211.0
C3853605,211.0
C0373371,211.0
C2094475,211.0
C3525456,211.0
C3865986,211.0
C0373371,211.0
C0373371,211.0
C3853606,211.0
C2094475,211.0
C3865985,211.0
C3525457,211.0
C3853606,211.0
C3853606,211.0
C4051864,211.0
C0373379,211.0
C0373379,211.0
C0373379,211.0
C4051864,211.0
C4051864,211.0
C1611757,211.0
C3516073,211.0
C3525463,211.0
C3865982,211.0
C3865983,211.0
C1611757,211.0
C1611757,211.0
C3248118,211.0
C3248118,211.0
C3250826,211.0
C3248118,211.0
C3248118,211.0
C3248118,211.0
C3248119,211.0
C3248119,211.0
C3250825,211.0
C3248119,211.0
C3248119,211.0
C3248119,211.0
C0812547,211.0
C0812547,211.0
C3525464,211.0
C3865981,211.0
C0812547,211.0
C0812547,211.0
C0373384,211.0
C3516074,211.0
C3525464,211.0
C3865980,211.0
C3865979,211.0
C0373384,211.0
C0373384,211.0
C0373385,211.0
C3703909,211.0
C3525465,211.0
C3525465,211.0
C3865978,211.0
C3865978,211.0
C0373385,211.0
C0373385,211.0
C1742711,211.0
C3703910,211.0
C3525466,211.0
C3865976,211.0
C3865975,211.0
C3865977,211.0
C1742711,211.0
C1742711,211.0
C3248120,211.0
C3248120,211.0
C3248120,211.0
C3248120,211.0
C3248120,211.0
C1719237,211.0
C2094504,211.0
C1719237,211.0
C0206113,211.0
C3865974,211.0
C0043162,211.0
C3865973,211.0
C1719237,211.0
C1719237,211.0
C0373387,211.0
C0150318,211.0
C3525467,211.0
C0373387,211.0
C0373387,211.0
C0695042,211.0
C3516077,211.0
C3525468,211.0
C0695042,211.0
C0695042,211.0
C0695042,211.0
C0918173,211.0
C0918173,211.0
C3525469,211.0
C0918173,211.0
C0918173,211.0
C0918173,211.0
C0812548,211.0
C0812548,211.0
C3525468,211.0
C0812548,211.0
C0812548,211.0
C0812548,211.0
C0918174,211.0
C0918174,211.0
C3525468,211.0
C0918174,211.0
C0918174,211.0
C0918174,211.0
C0373388,211.0
C0373388,211.0
C2094507,211.0
C0373388,211.0
C0373388,211.0
C0373389,211.0
C0373389,211.0
C2094508,211.0
C0373389,211.0
C0373389,211.0
C0203601,211.0
C0203601,211.0
C3525470,211.0
C3525470,211.0
C3865972,211.0
C0203601,211.0
C0203601,211.0
C0203602,211.0
C0203602,211.0
C3525470,211.0
C3525470,211.0
C3865971,211.0
C0203602,211.0
C0203602,211.0
C0203603,211.0
C3516078,211.0
C0203603,211.0
C0203603,211.0
C0203603,211.0
C0203603,211.0
C3665453,211.0
C3665453,211.0
C3865970,211.0
C3865969,211.0
C3665453,211.0
C3665453,211.0
C0203575,211.0
C0203575,211.0
C3525471,211.0
C3865968,211.0
C0203575,211.0
C0203575,211.0
C0203576,211.0
C0203576,211.0
C3525471,211.0
C3865967,211.0
C0203576,211.0
C0203576,211.0
C0203577,211.0
C0203577,211.0
C3525471,211.0
C3865966,211.0
C0203577,211.0
C0203577,211.0
C4050034,211.0
C4051977,211.0
C4052119,211.0
C4052120,211.0
C4050034,211.0
C4050034,211.0
C4050033,211.0
C4051976,211.0
C4052118,211.0
C4052117,211.0
C4052116,211.0
C4052119,211.0
C4052115,211.0
C4050033,211.0
C4050033,211.0
C4050030,211.0
C4051975,211.0
C4052114,211.0
C4052113,211.0
C4050030,211.0
C4050030,211.0
C4050032,211.0
C4051974,211.0
C4052112,211.0
C4052111,211.0
C4050032,211.0
C4050032,211.0
C4050031,211.0
C4051973,211.0
C4052109,211.0
C4052110,211.0
C4050031,211.0
C4050031,211.0
C0203583,211.0
C0203583,211.0
C3525472,211.0
C3865963,211.0
C0203583,211.0
C0203583,211.0
C4051863,211.0
C0038886,211.0
C0038886,211.0
C4051863,211.0
C4051863,211.0
C0203606,211.0
C3516082,211.0
C0203606,211.0
C0203606,211.0
C0203606,211.0
C0203596,211.0
C0886115,211.0
C3525474,211.0
C0203596,211.0
C0203596,211.0
C3511538,209.0
C3516083,209.0
C3865961,209.0
C3865962,209.0
C3511538,209.0
C3511538,209.0
C0203785,209.0
C3516084,209.0
C0203779,209.0
C3865960,209.0
C0203785,209.0
C0203785,209.0
C3496323,209.0
C3516083,209.0
C3865958,209.0
C3865956,209.0
C3865959,209.0
C3865957,209.0
C3496323,209.0
C3496323,209.0
C0203786,209.0
C3516085,209.0
C3865954,209.0
C3865955,209.0
C0203786,209.0
C0203786,209.0
C0203791,209.0
C3516086,209.0
C3865954,209.0
C3865953,209.0
C0203791,209.0
C0203791,209.0
C0203790,209.0
C3516087,209.0
C3865952,209.0
C0203790,209.0
C0203790,209.0
C0695044,209.0
C3516088,209.0
C3865951,209.0
C0695044,209.0
C0695044,209.0
C3511539,209.0
C0203792,209.0
C3511539,209.0
C3865950,209.0
C3511539,209.0
C3511539,209.0
C3511540,209.0
C3516089,209.0
C3525479,209.0
C3865949,209.0
C3511540,209.0
C3511540,209.0
C3511541,209.0
C3516090,209.0
C3865948,209.0
C3525480,209.0
C3511541,209.0
C3511541,209.0
C0373398,209.0
C3516091,209.0
C3865947,209.0
C2094532,209.0
C2094533,209.0
C0373398,209.0
C0373398,209.0
C0373399,209.0
C3516092,209.0
C3525483,209.0
C0373399,209.0
C0373399,209.0
C0203801,207.0
C0203801,207.0
C3865946,207.0
C3865945,207.0
C0203801,207.0
C0203801,207.0
C0203802,207.0
C0203802,207.0
C3865945,207.0
C3865944,207.0
C0203802,207.0
C0203802,207.0
C0203803,207.0
C0203803,207.0
C3865943,207.0
C0203803,207.0
C0203803,207.0
C0373400,210.0
C3516093,210.0
C3865941,210.0
C3865942,210.0
C0373400,210.0
C0373400,210.0
C0373401,210.0
C3516093,210.0
C3865941,210.0
C3865940,210.0
C0373401,210.0
C0373401,210.0
C0203809,210.0
C3516094,210.0
C3865938,210.0
C3865939,210.0
C0203809,210.0
C0203809,210.0
C0203810,210.0
C3516094,210.0
C3865937,210.0
C3865938,210.0
C0203810,210.0
C0203810,210.0
C0203805,210.0
C3516095,210.0
C3865936,210.0
C0203805,210.0
C0203805,210.0
C0412489,210.0
C3516094,210.0
C3865935,210.0
C0412489,210.0
C0412489,210.0
C0373402,210.0
C3516094,210.0
C3865934,210.0
C0373402,210.0
C0373402,210.0
C0373403,210.0
C3516094,210.0
C3865933,210.0
C0373403,210.0
C0373403,210.0
C0373405,210.0
C0203825,210.0
C3865931,210.0
C3865932,210.0
C0373405,210.0
C0373405,210.0
C0412490,210.0
C3516097,210.0
C3865926,210.0
C0412490,210.0
C0412490,210.0
C0203827,209.0
C3516098,209.0
C0203827,209.0
C0203827,209.0
C0203827,209.0
C0373407,210.0
C3516099,210.0
C3525494,210.0
C0373407,210.0
C0373407,210.0
C0203759,210.0
C2711860,210.0
C3865925,210.0
C3865924,210.0
C0203759,210.0
C0203759,210.0
C0203761,209.0
C0203761,209.0
C3865923,209.0
C0203761,209.0
C0203761,209.0
C3665694,210.0
C3516100,210.0
C3525495,210.0
C3665694,210.0
C3665694,210.0
C0695045,209.0
C3516101,209.0
C3865922,209.0
C0695045,209.0
C0695045,209.0
C0203766,210.0
C0203765,210.0
C3865921,210.0
C3865920,210.0
C0203766,210.0
C0203766,210.0
C0203767,209.0
C3516102,209.0
C3865919,209.0
C0203767,209.0
C0203767,209.0
C3248121,209.0
C3516103,209.0
C3865917,209.0
C3865918,209.0
C3248121,209.0
C3248121,209.0
C3248122,209.0
C3516104,209.0
C3865913,209.0
C3865915,209.0
C3865916,209.0
C3865914,209.0
C3248122,209.0
C3248122,209.0
C3496536,210.0
C3496536,210.0
C3865912,210.0
C3496536,210.0
C3496536,210.0
C0373410,210.0
C3496536,210.0
C3865911,210.0
C0373410,210.0
C0373410,210.0
C0203772,209.0
C3516105,209.0
C3865910,209.0
C0203772,209.0
C0203772,209.0
C0700223,209.0
C3516106,209.0
C3865909,209.0
C0700223,209.0
C0700223,209.0
C0203748,210.0
C3516107,210.0
C3865908,210.0
C0203748,210.0
C0203748,210.0
C0473905,209.0
C3516108,209.0
C3865907,209.0
C0473905,209.0
C0473905,209.0
C0203071,209.0
C0203071,209.0
C3865906,209.0
C0203071,209.0
C0203071,209.0
C4050028,209.0
C4051972,209.0
C4052108,209.0
C4050028,209.0
C4050028,209.0
C4050029,209.0
C4051971,209.0
C4052107,209.0
C4050029,209.0
C4050029,209.0
C0812549,209.0
C3516109,209.0
C3865905,209.0
C0812549,209.0
C0812549,209.0
C0812550,209.0
C3516109,209.0
C3865904,209.0
C0812550,209.0
C0812550,209.0
C0203751,210.0
C0203751,210.0
C3865899,210.0
C0203751,210.0
C0203751,210.0
C0473916,209.0
C0473916,209.0
C3865898,209.0
C0473916,209.0
C0473916,209.0
C1278711,210.0
C1278711,210.0
C3865897,210.0
C1278711,210.0
C1278711,210.0
C0203872,209.0
C0203872,209.0
C3865896,209.0
C3865895,209.0
C3865894,209.0
C0203872,209.0
C0203872,209.0
C0373413,210.0
C3516109,210.0
C3525504,210.0
C0373413,210.0
C0373413,210.0
C0373414,207.0
C3702040,207.0
C3865881,207.0
C3865893,207.0
C3865879,207.0
C3865892,207.0
C3865891,207.0
C3865880,207.0
C0373414,207.0
C0373414,207.0
C0373415,207.0
C0373415,207.0
C3865881,207.0
C3865880,207.0
C3865879,207.0
C3865890,207.0
C3865889,207.0
C3865888,207.0
C0373415,207.0
C0373415,207.0
C0373416,207.0
C0373416,207.0
C3865887,207.0
C3865885,207.0
C3865880,207.0
C3865879,207.0
C3865881,207.0
C3865886,207.0
C0373416,207.0
C0373416,207.0
C0373417,207.0
C0373417,207.0
C3865883,207.0
C3865879,207.0
C3865884,207.0
C3865881,207.0
C3865882,207.0
C3865880,207.0
C0373417,207.0
C0373417,207.0
C0373418,207.0
C3516117,207.0
C0373418,207.0
C3525506,207.0
C2094569,207.0
C0373418,207.0
C0373418,207.0
C0519145,207.0
C3516118,207.0
C2022015,207.0
C0203675,207.0
C3865877,207.0
C3865878,207.0
C0519145,207.0
C0519145,207.0
C0520380,207.0
C3516118,207.0
C2022015,207.0
C3865876,207.0
C0203676,207.0
C3865875,207.0
C0520380,207.0
C0520380,207.0
C0373419,207.0
C3516119,207.0
C3525507,207.0
C0373419,207.0
C0373419,207.0
C0373420,209.0
C3516120,209.0
C3865871,209.0
C3865873,209.0
C3865863,209.0
C3865872,209.0
C3865865,209.0
C3865868,209.0
C3865866,209.0
C3865862,209.0
C3865869,209.0
C3865867,209.0
C3865874,209.0
C3865864,209.0
C3865870,209.0
C0373420,209.0
C0373420,209.0
C0203739,209.0
C0203739,209.0
C0203739,209.0
C0203739,209.0
C0203739,209.0
C0519146,210.0
C0519146,210.0
C3865861,210.0
C3865860,210.0
C3865859,210.0
C0519146,210.0
C0519146,210.0
C2724319,209.0
C3516121,209.0
C3865855,209.0
C3865849,209.0
C3865847,209.0
C3865856,209.0
C3865848,209.0
C3865857,209.0
C3865858,209.0
C3865850,209.0
C2724319,209.0
C2724319,209.0
C2724320,209.0
C3516122,209.0
C3865847,209.0
C3865853,209.0
C3865852,209.0
C3865849,209.0
C3865851,209.0
C3865854,209.0
C3865850,209.0
C3865848,209.0
C2724320,209.0
C2724320,209.0
C2724321,209.0
C3516123,209.0
C3525513,209.0
C3527494,209.0
C4052103,209.0
C4052105,209.0
C4052104,209.0
C4052106,209.0
C2724321,209.0
C2724321,209.0
C2724322,209.0
C3516124,209.0
C3865841,209.0
C3865840,209.0
C3865839,209.0
C3865842,209.0
C3527494,209.0
C3525513,209.0
C2724322,209.0
C2724322,209.0
C0812551,210.0
C3516125,210.0
C0812551,210.0
C0812551,210.0
C0812551,210.0
C0203737,210.0
C3516126,210.0
C3525516,210.0
C3865838,210.0
C0203737,210.0
C0203737,210.0
C0203738,210.0
C3516127,210.0
C3865838,210.0
C3525516,210.0
C0203738,210.0
C0203738,210.0
C0373423,210.0
C3516128,210.0
C0373423,210.0
C0373423,210.0
C0373423,210.0
C0373427,210.0
C3516129,210.0
C3525519,210.0
C3525520,210.0
C3865837,210.0
C3865836,210.0
C0373427,210.0
C0373427,210.0
C0373428,209.0
C3527491,209.0
C3525521,209.0
C0373428,209.0
C0373428,209.0
C0373428,209.0
C0373429,209.0
C3516129,209.0
C3865835,209.0
C3525522,209.0
C3525523,209.0
C0373429,209.0
C0373429,209.0
C0373430,209.0
C3516131,209.0
C3525524,209.0
C3865832,209.0
C3525527,209.0
C3865830,209.0
C3865827,209.0
C3865831,209.0
C3865834,209.0
C3865829,209.0
C3865828,209.0
C3865833,209.0
C0373430,209.0
C0373430,209.0
C0373431,209.0
C3516132,209.0
C3525526,209.0
C3865825,209.0
C3865822,209.0
C3865826,209.0
C3865824,209.0
C3865823,209.0
C3525527,209.0
C0373431,209.0
C0373431,209.0
C0519149,209.0
C3516131,209.0
C3525531,209.0
C3865817,209.0
C3865816,209.0
C3865821,209.0
C3865820,209.0
C3525530,209.0
C3865819,209.0
C3865815,209.0
C3865814,209.0
C3865818,209.0
C0519149,209.0
C0519149,209.0
C0519150,209.0
C3516133,209.0
C3865812,209.0
C3525531,209.0
C3525530,209.0
C3865811,209.0
C3865809,209.0
C3865813,209.0
C3865810,209.0
C0519150,209.0
C0519150,209.0
C0519151,210.0
C3516134,210.0
C3525532,210.0
C3865807,210.0
C3525535,210.0
C3865808,210.0
C0519151,210.0
C0519151,210.0
C0519152,209.0
C3516135,209.0
C3865806,209.0
C3865805,209.0
C3525532,209.0
C3525535,209.0
C0519152,209.0
C0519152,209.0
C0695046,209.0
C3516136,209.0
C3525537,209.0
C3525536,209.0
C3865804,209.0
C0695046,209.0
C0695046,209.0
C0695047,209.0
C3516137,209.0
C0695047,209.0
C3865803,209.0
C0695047,209.0
C0695047,209.0
C0373434,210.0
C3516099,210.0
C3525538,210.0
C0373434,210.0
C0373434,210.0
C3248123,208.0
C3516138,208.0
C3248123,208.0
C3865802,208.0
C3865801,208.0
C3248123,208.0
C3248123,208.0
C0203685,208.0
C3516139,208.0
C3525539,208.0
C3865800,208.0
C0203685,208.0
C0203685,208.0
C3248124,208.0
C3516140,208.0
C3248124,208.0
C3865799,208.0
C3865798,208.0
C3248124,208.0
C3248124,208.0
C3248125,208.0
C3516141,208.0
C3525540,208.0
C3865797,208.0
C3248125,208.0
C3248125,208.0
C3248126,208.0
C3516142,208.0
C3525541,208.0
C3248126,208.0
C3865794,208.0
C3865796,208.0
C3865795,208.0
C3865793,208.0
C3248126,208.0
C3248126,208.0
C0373436,208.0
C3516143,208.0
C3525542,208.0
C0373436,208.0
C0373436,208.0
C0203861,210.0
C0203861,210.0
C0203861,210.0
C3525543,210.0
C0203861,210.0
C0203861,210.0
C0203864,209.0
C0203864,209.0
C3525544,209.0
C0203864,209.0
C0203864,209.0
C0203864,209.0
C0203862,210.0
C3516144,210.0
C3525543,210.0
C0203862,210.0
C0203862,210.0
C0203862,210.0
C0203865,209.0
C3516144,209.0
C3525544,209.0
C3865792,209.0
C0203865,209.0
C0203865,209.0
C0203866,210.0
C3516145,210.0
C3525545,210.0
C0203866,210.0
C0203866,210.0
C0373437,209.0
C3516146,209.0
C0373437,209.0
C0373437,209.0
C0373437,209.0
C0373438,209.0
C3516147,209.0
C0373438,209.0
C0373438,209.0
C0373438,209.0
C0373439,209.0
C3703911,209.0
C0203863,209.0
C0373439,209.0
C0373439,209.0
C0373441,209.0
C3516149,209.0
C0412343,209.0
C0373441,209.0
C0373441,209.0
C0373442,209.0
C3516150,209.0
C0203870,209.0
C0373442,209.0
C0373442,209.0
C0373443,209.0
C3516151,209.0
C0412344,209.0
C0373443,209.0
C0373443,209.0
C0373444,209.0
C3516152,209.0
C0373444,209.0
C0373444,209.0
C0373444,209.0
C0203874,209.0
C3516153,209.0
C3865791,209.0
C0203874,209.0
C0203874,209.0
C0412346,209.0
C3516154,209.0
C0412346,209.0
C0412346,209.0
C0412346,209.0
C0373445,209.0
C3516155,209.0
C0412330,209.0
C0373445,209.0
C0373445,209.0
C3665455,209.0
C0203835,209.0
C3865790,209.0
C3665455,209.0
C3665455,209.0
C0203845,209.0
C3516156,209.0
C3865789,209.0
C0203845,209.0
C0203845,209.0
C0519153,209.0
C3516157,209.0
C3865787,209.0
C3865783,209.0
C0519153,209.0
C0519153,209.0
C0520383,209.0
C3516157,209.0
C3865786,209.0
C3865784,209.0
C3865788,209.0
C3865785,209.0
C0520383,209.0
C0520383,209.0
C0520384,209.0
C3516157,209.0
C3865784,209.0
C3865786,209.0
C3865785,209.0
C3865787,209.0
C3865783,209.0
C3865788,209.0
C0520384,209.0
C0520384,209.0
C0373446,209.0
C3516158,209.0
C3865781,209.0
C0373446,209.0
C0373446,209.0
C0373448,209.0
C3516159,209.0
C0373448,209.0
C0373448,209.0
C0373448,209.0
C0203852,209.0
C3516160,209.0
C3865780,209.0
C0203852,209.0
C0203852,209.0
C0203853,209.0
C3516161,209.0
C3525551,209.0
C0203853,209.0
C0203853,209.0
C0203855,209.0
C3516162,209.0
C3865779,209.0
C0203855,209.0
C0203855,209.0
C0373449,209.0
C3516163,209.0
C3525552,209.0
C0373449,209.0
C0373449,209.0
C0203652,209.0
C3516164,209.0
C3865777,209.0
C3865777,209.0
C3865778,209.0
C3865778,209.0
C2094654,209.0
C0203652,209.0
C0203652,209.0
C0203653,209.0
C3516165,209.0
C3865777,209.0
C3865776,209.0
C3865776,209.0
C2094655,209.0
C3865777,209.0
C0203653,209.0
C0203653,209.0
C0203654,209.0
C3703912,209.0
C3865773,209.0
C3865772,209.0
C3865775,209.0
C3865773,209.0
C0203654,209.0
C0203654,209.0
C0373450,209.0
C3516167,209.0
C3525556,209.0
C3865774,209.0
C3865774,209.0
C0373450,209.0
C0373450,209.0
C1314095,209.0
C3516168,209.0
C3865772,209.0
C3865771,209.0
C3865773,209.0
C3865773,209.0
C3865770,209.0
C1314095,209.0
C1314095,209.0
C0373451,209.0
C3516169,209.0
C0373451,209.0
C3865769,209.0
C0373451,209.0
C0373451,209.0
C0373452,209.0
C3516170,209.0
C0373452,209.0
C0373452,209.0
C0373452,209.0
C0373453,209.0
C3516169,209.0
C0373453,209.0
C0373453,209.0
C0373453,209.0
C2366688,209.0
C3703913,209.0
C2366688,209.0
C2366688,209.0
C2366688,209.0
C1504146,209.0
C3516172,209.0
C0032743,209.0
C3865765,209.0
C3865766,209.0
C3865767,209.0
C3865768,209.0
C1504146,209.0
C1504146,209.0
C1504147,209.0
C3516173,209.0
C1504147,209.0
C1504147,209.0
C1504147,209.0
C1504148,209.0
C3516174,209.0
C1504148,209.0
C1504148,209.0
C1504148,209.0
C1504149,209.0
C3516175,209.0
C3525558,209.0
C3865760,209.0
C3865763,209.0
C3865762,209.0
C3865757,209.0
C3865759,209.0
C3865758,209.0
C3865764,209.0
C3865761,209.0
C1504149,209.0
C1504149,209.0
C1504150,209.0
C3516176,209.0
C3525559,209.0
C3865756,209.0
C1504150,209.0
C1504150,209.0
C1504151,209.0
C3516177,209.0
C3525560,209.0
C1504151,209.0
C1504151,209.0
C1504151,209.0
C0373458,209.0
C3665374,209.0
C3665374,209.0
C0373458,209.0
C0373458,209.0
C0370291,232.0
C3511716,232.0
C0198984,232.0
C0370291,232.0
C0370291,232.0
C1504152,12.0
C3516178,12.0
C2169312,12.0
C1504152,12.0
C1504152,12.0
C1504153,211.0
C3516179,211.0
C2169305,211.0
C1504153,211.0
C1504153,211.0
C0370292,232.0
C3511717,232.0
C0198990,232.0
C3869344,232.0
C0370292,232.0
C0370292,232.0
C0203614,211.0
C3516180,211.0
C3525561,211.0
C0203614,211.0
C0203614,211.0
C0203615,211.0
C3516181,211.0
C3525562,211.0
C0203615,211.0
C0203615,211.0
C0370293,232.0
C3702582,232.0
C0198994,232.0
C0198993,232.0
C0370293,232.0
C0370293,232.0
C1314096,211.0
C3516179,211.0
C1314096,211.0
C1314096,211.0
C1314096,211.0
C0373463,163.0
C3516182,163.0
C2094671,163.0
C0373463,163.0
C0373463,163.0
C1504154,163.0
C3516183,163.0
C3865755,163.0
C1504154,163.0
C1504154,163.0
C0370294,232.0
C3511719,232.0
C3517691,232.0
C0370294,232.0
C0370294,232.0
C0973232,232.0
C3511720,232.0
C3517692,232.0
C0973232,232.0
C0973232,232.0
C0373465,237.0
C3703914,237.0
C3525563,237.0
C0373465,237.0
C0373465,237.0
C0199000,232.0
C0199000,232.0
C0199000,232.0
C0199000,232.0
C0199000,232.0
C1964052,233.0
C2237045,233.0
C0202194,233.0
C0337443,233.0
C3525564,233.0
C2237045,233.0
C0201927,233.0
C0337438,233.0
C0201952,233.0
C0201930,233.0
C0201975,233.0
C0005845,233.0
C1964052,233.0
C1964052,233.0
C0519823,233.0
C2237045,233.0
C3525565,233.0
C0201930,233.0
C0202194,233.0
C0337443,233.0
C0337438,233.0
C2237045,233.0
C0201975,233.0
C0201952,233.0
C3525566,233.0
C0005845,233.0
C0519823,233.0
C0519823,233.0
C0200379,233.0
C0200379,233.0
C1144711,233.0
C3525567,233.0
C0200379,233.0
C3525568,233.0
C3525569,233.0
C0202230,233.0
C0200379,233.0
C0200379,233.0
C0519824,233.0
C3516185,233.0
C0201930,233.0
C0201952,233.0
C0519824,233.0
C0337443,233.0
C0202194,233.0
C0519824,233.0
C0519824,233.0
C0519825,233.0
C0519825,233.0
C0519825,233.0
C0201838,233.0
C0201925,233.0
C0337438,233.0
C0201850,233.0
C0201952,233.0
C0201975,233.0
C0201930,233.0
C0519825,233.0
C0519825,233.0
C4048459,235.0
C4048460,235.0
C0201477,235.0
C3525567,235.0
C0200385,235.0
C3525571,235.0
C3525568,235.0
C2097084,235.0
C0474654,235.0
C0200499,235.0
C3525570,235.0
C0373963,235.0
C1144711,235.0
C4048459,235.0
C4048459,235.0
C0200382,235.0
C0200382,235.0
C0202236,235.0
C0200382,235.0
C3525572,235.0
C1445957,235.0
C0200382,235.0
C0200382,235.0
C0812552,233.0
C0812552,233.0
C0005845,233.0
C0337438,233.0
C0337443,233.0
C0201930,233.0
C0201838,233.0
C0201975,233.0
C1266228,233.0
C0201952,233.0
C0202194,233.0
C3525566,233.0
C0812552,233.0
C0812552,233.0
C0812552,233.0
C0812553,235.0
